0001. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932000, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0370
4810. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c20d0
4811. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c20d0, New Node: 1dd6d5c0370
4812. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c20d0
4813. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c20d0, New Node: 1dd6d5c0150
4814. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c20d0
4815. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c20d0, New Node: 1dd6d5c0370
4816. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c20d0
4817. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c20d0, New Node: 1dd6d5c0310
4818. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0310, New Node: 1dd6d5c1fd0
4819. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1fd0, New Node: 1dd6d5c02d0
4820. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0250
4821. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0390
4822. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0390, New Node: 0
4823. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 0, New Node: 1dd6d5c03f0
4824. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c0450
4825. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0450, New Node: 1dd6d5c1e70
4826. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0310
4827. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0310, New Node: 1dd6d5c24b0
4828. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24b0, New Node: 1dd6d5c0250
4829. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1f70
4830. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1f70, New Node: 1dd6d5c0150
4831. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1ed0
4832. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1ed0, New Node: 1dd6d5c0150
4833. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1ef0
4834. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1ef0, New Node: 1dd6d5c0150
4835. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c20f0
4836. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c20f0, New Node: 1dd6d5c23d0
4837. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c0170
4838. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0170, New Node: 1dd6d5c23f0
4839. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c23f0, New Node: 1dd6d5c02d0
4840. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c23f0
4841. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c23f0, New Node: 1dd6d5c0250
4842. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0250, New Node: 1dd6d5c23f0
4843. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c23f0, New Node: 1dd6d5c02d0
4844. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c23f0
4845. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c23f0, New Node: 1dd6d5c0310
4846. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0310, New Node: 1dd6d5c23f0
4847. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c23f0, New Node: 1dd6d5c0170
4848. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0170, New Node: 1dd6d5c23d0
4849. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c20f0
4850. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c20f0, New Node: 1dd6d5c0150
4851. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2250
4852. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2250, New Node: 1dd6d5c0150
4853. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c23f0
4854. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c23f0, New Node: 1dd6d5c0150
4855. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c0370
4856. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c24d0
4857. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c0410
4858. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0410, New Node: 1dd6d5c24d0
4859. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c20f0
4860. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c20f0, New Node: 1dd6d5c24d0
4861. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c2430
4862. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2430, New Node: 1dd6d5c24d0
4863. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c1ff0
4864. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1ff0, New Node: 1dd6d5c24d0
4865. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c2390
4866. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2390, New Node: 1dd6d5c24d0
4867. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c2510
4868. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2510, New Node: 1dd6d5c24d0
4869. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c02d0
4870. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c24d0
4871. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c0370
4872. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c24d0
4873. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c02d0
4874. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c24d0
4875. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c0370
4876. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c24d0
4877. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c0150
4878. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c24d0
4879. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c20f0
4880. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c20f0, New Node: 1dd6d5c24d0
4881. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c2390
4882. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2390, New Node: 1dd6d5c24d0
4883. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c2050
4884. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2050, New Node: 1dd6d5c24d0
4885. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0170, New Node: 1dd6d5c24d0
4886. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24d0, New Node: 1dd6d5c0150
4887. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2070
4888. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2070, New Node: 1dd6d5c02d0
4889. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1e10
4890. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1e10, New Node: 1dd6d5c2330
4891. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2330, New Node: 1dd6d5c0450
4892. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0450, New Node: 1dd6d5c2090
4893. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2090, New Node: 1dd6d5c0450
4894. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0450, New Node: 1dd6d5c1e70
4895. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c2350
4896. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2350, New Node: 1dd6d5c0250
4897. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0250, New Node: 1dd6d5c2410
4898. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2410, New Node: 1dd6d5c02d0
4899. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1e90
4900. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1e90, New Node: 1dd6d5c0150
4901. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1e90
4902. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1e90, New Node: 1dd6d5c0170
4903. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0170, New Node: 1dd6d5c1e90
4904. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1e90, New Node: 1dd6d5c03d0
4905. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c1e90
4906. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1e90, New Node: 1dd6d5c02d0
4907. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2410
4908. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2410, New Node: 1dd6d5c0250
4909. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0250, New Node: 1dd6d5c2350
4910. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2010, New Node: 1dd6d5c0370
4911. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2010
4912. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2010, New Node: 1dd6d5c02d0
4913. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2010
4914. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2010, New Node: 1dd6d5c0250
4915. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0250, New Node: 1dd6d5c2010
4916. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2010, New Node: 1dd6d5c2130
4917. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2130, New Node: 1dd6d5c0170
4918. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0170, New Node: 1dd6d5c2250
4919. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2250, New Node: 1dd6d5c0450
4920. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0450, New Node: 1dd6d5c1dd0
4921. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c0150
4922. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1df0
4923. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1df0, New Node: 1dd6d5c0150
4924. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2450
4925. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2450, New Node: 1dd6d5c24f0
4926. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24f0, New Node: 1dd6d5c0250
4927. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0250, New Node: 1dd6d5c2010
4928. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2010, New Node: 1dd6d5c02d0
4929. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1f50
4930. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1f50, New Node: 1dd6d5c0170
4931. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0170, New Node: 1dd6d5c1f50
4932. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1f50, New Node: 1dd6d5c0310
4933. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0310, New Node: 1dd6d5c1f50
4934. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1f50, New Node: 1dd6d5c0370
4935. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c1f50
4936. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1f50, New Node: 1dd6d5c02d0
4937. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2010
4938. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2010, New Node: 1dd6d5c0250
4939. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0250, New Node: 1dd6d5c24f0
4940. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24f0, New Node: 1dd6d5c2450
4941. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2450, New Node: 1dd6d5c0150
4942. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2170
4943. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2170, New Node: 1dd6d5c0150
4944. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c24b0
4945. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0410
4946. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0410, New Node: 1dd6d5c0390
4947. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0410
4948. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0410, New Node: 1dd6d5c21f0
4949. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c21f0, New Node: 1dd6d5c03b0
4950. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c1dd0
4951. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c03b0
4952. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c2250
4953. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2250, New Node: 1dd6d5c03b0
4954. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c2130
4955. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2130, New Node: 1dd6d5c03b0
4956. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c2010
4957. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2010, New Node: 1dd6d5c0370
4958. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c1df0
4959. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c1df0, New Node: 1dd6d5c0370
4960. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0310
4961. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0370
4962. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0150
4963. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0370
4964. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0310
4965. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0370
4966. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0390
4967. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0370
4968. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2010
4969. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2010, New Node: 1dd6d5c03b0
4970. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c2450
4971. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2450, New Node: 1dd6d5c03b0
4972. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c24f0
4973. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c24f0, New Node: 1dd6d5c03b0
4974. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c2190
4975. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932062, Old Node: 1dd6d5c2190, New Node: 1dd6d5c03b0
4976. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2250
4977. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c02d0
4978. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2250
4979. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c2470
4980. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2470, New Node: 1dd6d5c2250
4981. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c1ff0
4982. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c1ff0, New Node: 1dd6d5c2250
4983. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c21b0
4984. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c21b0, New Node: 1dd6d5c2250
4985. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c24b0
4986. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c24b0, New Node: 1dd6d5c2250
4987. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c1fd0
4988. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c1fd0, New Node: 1dd6d5c2250
4989. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c02d0
4990. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2250
4991. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c0310
4992. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2250
4993. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c2250, New Node: 1dd6d5c0450
4994. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932078, Old Node: 1dd6d5c0450, New Node: 1dd6d5c2250
